ejercicio_id,tipo_ejercicio,vocab_id,frase_id,contenido,respuesta,opciones,categoria,dificultad,pista
E0186,completar_frase,P0132,,Completa: La palabra en náhuatl para 'tocaba' es _____,o ni tlatsotsonaya,o ni tlatsotsonaya|o nxx|ayano,otras,intermedio,Empieza con: o 
E0187,leer_escribir,P0133,,Lee la palabra en náhuatl 'o ni mauiltiskia' y escribe su traducción al español,jugaría,,verbos y acciones,intermedio,Se ve así: j_____a
E0188,completar_frase,P0133,,Completa: La palabra en náhuatl para 'jugaría' es _____,o ni mauiltiskia,o ni mauiltiskia|o nxx|otro,verbos y acciones,intermedio,Empieza con: o 
E0189,leer_escribir,P0134,,Lee la palabra en náhuatl 'o ni momachtiskia' y escribe su traducción al español,estudiaría,,verbos y acciones,intermedio,Se ve así: e________a
E0190,completar_frase,P0134,,Completa: La palabra en náhuatl para 'estudiaría' es _____,o ni momachtiskia,o ni momachtiskia|aiksi|otro,verbos y acciones,intermedio,Empieza con: o 
E0191,leer_escribir,P0135,,Lee la palabra en náhuatl 'o ni moseuiskia' y escribe su traducción al español,descansaría,,verbos y acciones,intermedio,Se ve así: d_________a
E0192,completar_frase,P0135,,Completa: La palabra en náhuatl para 'descansaría' es _____,o ni moseuiskia,o ni moseuiskia|aiksi|o nxx,verbos y acciones,intermedio,Empieza con: o 
E0193,leer_escribir,P0136,,Lee la palabra en náhuatl 'o ni tekitiskia' y escribe su traducción al español,trabajaría,,verbos y acciones,intermedio,Se ve así: t________a
E0194,completar_frase,P0136,,Completa: La palabra en náhuatl para 'trabajaría' es _____,o ni tekitiskia,o ni tekitiskia|aiksi|otro,verbos y acciones,intermedio,Empieza con: o 
E0195,leer_escribir,P0137,,Lee la palabra en náhuatl 'o ni tlatsotsonaskia' y escribe su traducción al español,tocaría,,verbos y acciones,intermedio,Se ve así: t_____a
E0196,completar_frase,P0137,,Completa: La palabra en náhuatl para 'tocaría' es _____,o ni tlatsotsonaskia,o ni tlatsotsonaskia|o nxx|otro,verbos y acciones,intermedio,Empieza con: o 
E0197,leer_escribir,P0138,,Lee la palabra en náhuatl 'nexixka' y escribe su traducción al español,ano,,saludos y tiempo,intermedio,Se ve así: a_o
E0198,completar_frase,P0138,,Completa: La palabra en náhuatl para 'ano' es _____,nexixka,nexixka|akxix|nexxx,saludos y tiempo,intermedio,Empieza con: ne
E0199,leer_escribir,P0139,,Lee la palabra en náhuatl 'seyak' y escribe su traducción al español,axila,,otras,basico,Se ve así: a___a
E0200,leer_escribir,P0140,,Lee la palabra en náhuatl 'tentsontli' y escribe su traducción al español,barba,,otras,intermedio,Se ve así: b___a
E0201,completar_frase,P0140,,Completa: La palabra en náhuatl para 'barba' es _____,tentsontli,tentsontli|tenxx|iltno,otras,intermedio,Empieza con: te
E0202,seleccionar_imagen,P0141,,Selecciona la imagen que representa 'kamak',boca,boca|árbol|víbora|perro,partes del cuerpo,basico,Tiene 4 letras y empieza con 'b'
E0203,leer_escribir,P0141,,Lee la palabra en náhuatl 'kamak' y escribe su traducción al español,boca,,partes del cuerpo,basico,Se ve así: b__a
E0204,seleccionar_imagen,P0142,,Selecciona la imagen que representa 'ma’tsokol',brazo,brazo|perro|árbol|luna,partes del cuerpo,intermedio,Tiene 5 letras y empieza con 'b'
E0205,leer_escribir,P0142,,Lee la palabra en náhuatl 'ma’tsokol' y escribe su traducción al español,brazo,,partes del cuerpo,intermedio,Se ve así: b___o
E0206,completar_frase,P0142,,Completa: La palabra en náhuatl para 'brazo' es _____,ma’tsokol,ma’tsokol|otro|lokos,partes del cuerpo,intermedio,Empieza con: ma
E0207,seleccionar_imagen,P0143,,Selecciona la imagen que representa 'tsonteko',cabeza,cabeza|luna|árbol|sol,partes del cuerpo,intermedio,Tiene 6 letras y empieza con 'c'
E0208,leer_escribir,P0143,,Lee la palabra en náhuatl 'tsonteko' y escribe su traducción al español,cabeza,,partes del cuerpo,intermedio,Se ve así: c____a
E0209,leer_escribir,P0144,,Lee la palabra en náhuatl 'nakatl' y escribe su traducción al español,carne,,otras,intermedio,Se ve así: c___e
E0210,seleccionar_imagen,P0145,,Selecciona la imagen que representa 'xayak',cara,cara|gato|estrella|víbora,partes del cuerpo,intermedio,Tiene 4 letras y empieza con 'c'
E0211,leer_escribir,P0145,,Lee la palabra en náhuatl 'xayak' y escribe su traducción al español,cara,,partes del cuerpo,intermedio,Se ve así: c__a
E0212,seleccionar_imagen,P0146,,Selecciona la imagen que representa 'ixtentsontli',cejas,cejas|casa|estrella|gato,partes del cuerpo,intermedio,Tiene 5 letras y empieza con 'c'
E0213,leer_escribir,P0146,,Lee la palabra en náhuatl 'ixtentsontli' y escribe su traducción al español,cejas,,partes del cuerpo,intermedio,Se ve así: c___s
E0214,completar_frase,P0146,,Completa: La palabra en náhuatl para 'cejas' es _____,ixtentsontli,ixtentsontli|ixtxx|iltno,partes del cuerpo,intermedio,Empieza con: ix
E0215,leer_escribir,P0147,,Lee la palabra en náhuatl 'tla’koyan' y escribe su traducción al español,cintura,,otras,intermedio,Se ve así: c_____a
E0216,completar_frase,P0147,,Completa: La palabra en náhuatl para 'cintura' es _____,tla’koyan,tla’koyan|otro|tlaxx,otras,intermedio,Empieza con: tl
E0217,seleccionar_imagen,P0148,,Selecciona la imagen que representa 'molik',codo,codo|perro|estrella|casa,partes del cuerpo,basico,Tiene 4 letras y empieza con 'c'
E0218,leer_escribir,P0148,,Lee la palabra en náhuatl 'molik' y escribe su traducción al español,codo,,partes del cuerpo,basico,Se ve así: c__o
E0219,seleccionar_imagen,P0149,,Selecciona la imagen que representa 'tlankochtli',colmillo,colmillo|casa|estrella|sol,vegetales y hierbas,intermedio,Tiene 8 letras y empieza con 'c'
E0220,leer_escribir,P0149,,Lee la palabra en náhuatl 'tlankochtli' y escribe su traducción al español,colmillo,,vegetales y hierbas,intermedio,Se ve así: c______o
E0221,completar_frase,P0149,,Completa: La palabra en náhuatl para 'colmillo' es _____,tlankochtli,tlankochtli|ilthc|tlaxx,vegetales y hierbas,intermedio,Empieza con: tl
E0222,leer_escribir,P0150,,Lee la palabra en náhuatl 'kichtli' y escribe su traducción al español,cuello,,otras,intermedio,Se ve así: c____o
E0223,leer_escribir,P0151,,Lee la palabra en náhuatl 'majpili' y escribe su traducción al español,dedo de la mano,,saludos y tiempo,intermedio,Se ve así: d_____________o
E0224,completar_frase,P0151,,Completa: La palabra en náhuatl para 'dedo de la mano' es _____,majpili,majpili|ilipj|majxx,saludos y tiempo,intermedio,Empieza con: ma
E0225,seleccionar_imagen,P0152,,Selecciona la imagen que representa 'xojpili',dedo del pie,dedo del pie|árbol|gato|estrella,partes del cuerpo,intermedio,Tiene 12 letras y empieza con 'd'
E0226,leer_escribir,P0152,,Lee la palabra en náhuatl 'xojpili' y escribe su traducción al español,dedo del pie,,partes del cuerpo,intermedio,Se ve así: d__________e
E0227,seleccionar_imagen,P0153,,Selecciona la imagen que representa 'tlantli',diente,diente|pájaro|sol|árbol,partes del cuerpo,intermedio,Tiene 6 letras y empieza con 'd'
E0228,leer_escribir,P0153,,Lee la palabra en náhuatl 'tlantli' y escribe su traducción al español,diente,,partes del cuerpo,intermedio,Se ve así: d____e
E0229,seleccionar_imagen,P0154,,Selecciona la imagen que representa 'a’koli',hombro,hombro|sol|estrella|pájaro,partes del cuerpo,basico,Tiene 6 letras y empieza con 'h'
E0230,leer_escribir,P0154,,Lee la palabra en náhuatl 'a’koli' y escribe su traducción al español,hombro,,partes del cuerpo,basico,Se ve así: h____o
E0231,leer_escribir,P0155,,Lee la palabra en náhuatl 'omiyo' y escribe su traducción al español,hueso,,otras,basico,Se ve así: h___o
E0232,seleccionar_imagen,P0156,,Selecciona la imagen que representa 'tenxipali',labio,labio|árbol|víbora|perro,partes del cuerpo,intermedio,Tiene 5 letras y empieza con 'l'
E0233,leer_escribir,P0156,,Lee la palabra en náhuatl 'tenxipali' y escribe su traducción al español,labio,,partes del cuerpo,intermedio,Se ve así: l___o
E0234,completar_frase,P0156,,Completa: La palabra en náhuatl para 'labio' es _____,tenxipali,tenxipali|otro|tenxx,partes del cuerpo,intermedio,Empieza con: te
E0235,leer_escribir,P0157,,Lee la palabra en náhuatl 'ixteayo' y escribe su traducción al español,lágrima,,otras,intermedio,Se ve así: l_____a
E0236,seleccionar_imagen,P0158,,Selecciona la imagen que representa 'nenepili',lengua,lengua|gato|casa|víbora,partes del cuerpo,intermedio,Tiene 6 letras y empieza con 'l'
E0237,leer_escribir,P0158,,Lee la palabra en náhuatl 'nenepili' y escribe su traducción al español,lengua,,partes del cuerpo,intermedio,Se ve así: l____a
E0238,leer_escribir,P0159,,Lee la palabra en náhuatl 'majpali' y escribe su traducción al español,mano,,saludos y tiempo,basico,Se ve así: m__o
E0239,completar_frase,P0159,,Completa: La palabra en náhuatl para 'mano' es _____,majpali,majpali|majxx|otro,saludos y tiempo,basico,Empieza con: ma
E0240,leer_escribir,P0160,,Lee la palabra en náhuatl 'yekman' y escribe su traducción al español,mano derecha,,saludos y tiempo,basico,Se ve así: m__________a
E0241,completar_frase,P0160,,Completa: La palabra en náhuatl para 'mano derecha' es _____,yekman,yekman|otro|namke,saludos y tiempo,basico,Empieza con: ye
E0242,leer_escribir,P0161,,Lee la palabra en náhuatl 'opochman' y escribe su traducción al español,mano izquierda,,saludos y tiempo,intermedio,Se ve así: m____________a
E0243,completar_frase,P0161,,Completa: La palabra en náhuatl para 'mano izquierda' es _____,opochman,opochman|opoxx|namhc,saludos y tiempo,intermedio,Empieza con: op
E0244,seleccionar_imagen,P0162,,Selecciona la imagen que representa 'yakaktli',nariz,nariz|árbol|gato|sol,partes del cuerpo,intermedio,Tiene 5 letras y empieza con 'n'
E0245,leer_escribir,P0162,,Lee la palabra en náhuatl 'yakaktli' y escribe su traducción al español,nariz,,partes del cuerpo,intermedio,Se ve así: n___z
E0246,seleccionar_imagen,P0163,,Selecciona la imagen que representa 'ixtelolo’tli',ojo,ojo|luna|gato|sol,partes del cuerpo,intermedio,Tiene 3 letras y empieza con 'o'
E0247,leer_escribir,P0163,,Lee la palabra en náhuatl 'ixtelolo’tli' y escribe su traducción al español,ojo,,partes del cuerpo,intermedio,Se ve así: o_o
E0248,completar_frase,P0163,,Completa: La palabra en náhuatl para 'ojo' es _____,ixtelolo’tli,ixtelolo’tli|ixtxx|otro,partes del cuerpo,intermedio,Empieza con: ix
E0249,seleccionar_imagen,P0164,,Selecciona la imagen que representa 'xiktli',ombligo,ombligo|árbol|estrella|luna,partes del cuerpo,intermedio,Tiene 7 letras y empieza con 'o'
E0250,leer_escribir,P0164,,Lee la palabra en náhuatl 'xiktli' y escribe su traducción al español,ombligo,,partes del cuerpo,intermedio,Se ve así: o_____o
E0251,seleccionar_imagen,P0165,,Selecciona la imagen que representa 'nakastli',oreja,oreja|luna|árbol|víbora,partes del cuerpo,intermedio,Tiene 5 letras y empieza con 'o'
E0252,leer_escribir,P0165,,Lee la palabra en náhuatl 'nakastli' y escribe su traducción al español,oreja,,partes del cuerpo,intermedio,Se ve así: o___a
E0253,seleccionar_imagen,P0166,,Selecciona la imagen que representa 'tsonkali',pelo,pelo|sol|víbora|pájaro,partes del cuerpo,intermedio,Tiene 4 letras y empieza con 'p'
E0254,leer_escribir,P0166,,Lee la palabra en náhuatl 'tsonkali' y escribe su traducción al español,pelo,,partes del cuerpo,intermedio,Se ve así: p__o
E0255,seleccionar_imagen,P0167,,Selecciona la imagen que representa 'tsonixtelolo',pestaña,pestaña|estrella|perro|gato,partes del cuerpo,intermedio,Tiene 7 letras y empieza con 'p'
E0256,leer_escribir,P0167,,Lee la palabra en náhuatl 'tsonixtelolo' y escribe su traducción al español,pestaña,,partes del cuerpo,intermedio,Se ve así: p_____a
E0257,completar_frase,P0167,,Completa: La palabra en náhuatl para 'pestaña' es _____,tsonixtelolo,tsonixtelolo|olole|otro,partes del cuerpo,intermedio,Empieza con: ts
E0258,seleccionar_imagen,P0168,,Selecciona la imagen que representa 'ikxitl',pie,pie|pájaro|luna|sol,partes del cuerpo,intermedio,Tiene 3 letras y empieza con 'p'
E0259,leer_escribir,P0168,,Lee la palabra en náhuatl 'ikxitl' y escribe su traducción al español,pie,,partes del cuerpo,intermedio,Se ve así: p_e
E0260,seleccionar_imagen,P0169,,Selecciona la imagen que representa 'kestli',pierna,pierna|luna|estrella|sol,partes del cuerpo,intermedio,Tiene 6 letras y empieza con 'p'
E0261,leer_escribir,P0169,,Lee la palabra en náhuatl 'kestli' y escribe su traducción al español,pierna,,partes del cuerpo,intermedio,Se ve así: p____a
E0262,seleccionar_imagen,P0170,,Selecciona la imagen que representa 'tlankuaitl',rodilla,rodilla|perro|luna|árbol,partes del cuerpo,intermedio,Tiene 7 letras y empieza con 'r'
E0263,leer_escribir,P0170,,Lee la palabra en náhuatl 'tlankuaitl' y escribe su traducción al español,rodilla,,partes del cuerpo,intermedio,Se ve así: r_____a
E0264,completar_frase,P0170,,Completa: La palabra en náhuatl para 'rodilla' es _____,tlankuaitl,tlankuaitl|otro|ltiau,partes del cuerpo,intermedio,Empieza con: tl
E0265,leer_escribir,P0171,,Lee la palabra en náhuatl 'chichiuali' y escribe su traducción al español,seno,,saludos y tiempo,intermedio,Se ve así: s__o
E0266,completar_frase,P0171,,Completa: La palabra en náhuatl para 'seno' es _____,chichiuali,chichiuali|otro|ilaui,saludos y tiempo,intermedio,Empieza con: ch
E0267,leer_escribir,P0172,,Lee la palabra en náhuatl 'itonili' y escribe su traducción al español,sudor,,otras,basico,Se ve así: s___r
E0268,leer_escribir,P0173,,Lee la palabra en náhuatl 'xolomo’' y escribe su traducción al español,tobillo,,otras,intermedio,Se ve así: t_____o
E0269,seleccionar_imagen,P0174,,Selecciona la imagen que representa 'istitl',uña,uña|sol|pájaro|víbora,partes del cuerpo,intermedio,Tiene 3 letras y empieza con 'u'
E0270,leer_escribir,P0174,,Lee la palabra en náhuatl 'istitl' y escribe su traducción al español,uña,,partes del cuerpo,intermedio,Se ve así: u_a
E0271,leer_escribir,P0175,,Lee la palabra en náhuatl 'maxtsontli' y escribe su traducción al español,bello púbico,,otras,intermedio,Se ve así: b__________o
E0272,completar_frase,P0175,,Completa: La palabra en náhuatl para 'bello púbico' es _____,maxtsontli,maxtsontli|iltno|maxxx,otras,intermedio,Empieza con: ma
E0273,seleccionar_imagen,P0176,,Selecciona la imagen que representa 'lakuitl',pene,pene|casa|víbora|estrella,partes del cuerpo,intermedio,Tiene 4 letras y empieza con 'p'
E0274,leer_escribir,P0176,,Lee la palabra en náhuatl 'lakuitl' y escribe su traducción al español,pene,,partes del cuerpo,intermedio,Se ve así: p__e
E0275,leer_escribir,P0177,,Lee la palabra en náhuatl 'totoltitl' y escribe su traducción al español,testículo,,otras,intermedio,Se ve así: t_______o
E0276,completar_frase,P0177,,Completa: La palabra en náhuatl para 'testículo' es _____,totoltitl,totoltitl|ltitl|otro,otras,intermedio,Empieza con: to
E0277,leer_escribir,P0178,,Lee la palabra en náhuatl 'siuayotl' y escribe su traducción al español,ovarios,,otras,intermedio,Se ve así: o_____s
E0278,seleccionar_imagen,P0179,,Selecciona la imagen que representa 'maxaktli',vagina,vagina|pájaro|sol|víbora,partes del cuerpo,intermedio,Tiene 6 letras y empieza con 'v'
E0279,leer_escribir,P0179,,Lee la palabra en náhuatl 'maxaktli' y escribe su traducción al español,vagina,,partes del cuerpo,intermedio,Se ve así: v____a
E0280,seleccionar_imagen,P0180,,Selecciona la imagen que representa 'uexolotl',guajolote,guajolote|perro|árbol|pájaro,animales domésticos,intermedio,Tiene 9 letras y empieza con 'g'
E0281,leer_escribir,P0180,,Lee la palabra en náhuatl 'uexolotl' y escribe su traducción al español,guajolote,,animales domésticos,intermedio,Se ve así: g_______e
E0282,leer_escribir,P0181,,Lee la palabra en náhuatl 'mastlakapali' y escribe su traducción al español,ala,,otras,intermedio,Se ve así: a_a
E0283,completar_frase,P0181,,Completa: La palabra en náhuatl para 'ala' es _____,mastlakapali,mastlakapali|masxx|otro,otras,intermedio,Empieza con: ma
E0284,seleccionar_imagen,P0182,,Selecciona la imagen que representa 'tsonteko',cabeza,cabeza|estrella|sol|víbora,partes del cuerpo,intermedio,Tiene 6 letras y empieza con 'c'
E0285,leer_escribir,P0182,,Lee la palabra en náhuatl 'tsonteko' y escribe su traducción al español,cabeza,,partes del cuerpo,intermedio,Se ve así: c____a
E0286,seleccionar_imagen,P0183,,Selecciona la imagen que representa 'kuitlapili',cola,cola|pájaro|sol|víbora,vegetales y hierbas,intermedio,Tiene 4 letras y empieza con 'c'
E0287,leer_escribir,P0183,,Lee la palabra en náhuatl 'kuitlapili' y escribe su traducción al español,cola,,vegetales y hierbas,intermedio,Se ve así: c__a
E0288,completar_frase,P0183,,Completa: La palabra en náhuatl para 'cola' es _____,kuitlapili,kuitlapili|otro|ilipa,vegetales y hierbas,intermedio,Empieza con: ku
